step,alpha_s,exponent_inel,exponent_el,scale_inel,scale_el,pT 1.0 GeV,pT 2.0 GeV,pT 3.0 GeV,pT 4.0 GeV,pT 5.0 GeV,pT 6.0 GeV,pT 7.0 GeV,pT 8.0 GeV,pT 9.0 GeV,pT 10.0 GeV
60.0,0.2325,-0.6333333333333333,-1.3,0.10750000000000001,0.3275,0.6865994587542582,0.7313585582028339,0.393079762228657,0.3055743502192083,0.2688313949463699,0.25056509425491064,0.24075253416561784,0.2348028218330828,0.22891534248721201,0.21995792068055814
60.0,0.20750000000000002,0.033333333333333215,-1.6333333333333333,0.2575,0.12250000000000001,0.8840203569235046,0.9375445538305139,0.5286336409854635,0.41778551297162136,0.36948902663184297,0.3443738840205493,0.33005877211338985,0.3209273145547173,0.3125138744807869,0.30123138267282434
60.0,0.14750000000000002,0.9666666666666668,1.2333333333333334,0.30250000000000005,0.3425,0.9400335913308698,0.9643790093628903,0.7624389347282321,0.6929246084811415,0.6595157539027723,0.6412774694938512,0.6306751517681322,0.6239585203564009,0.6176910724268749,0.6087586054035429
65.0,0.25,1.9692307692307693,1.2923076923076922,0.3700000000000001,0.14384615384615385,0.7208332106927652,0.7610166233925685,0.4521002708927077,0.3666076446844609,0.3297792983055964,0.31126352124087464,0.3012952921717965,0.29529181690932277,0.28931797598237863,0.28002665577776864
65.0,0.10692307692307693,-0.12307692307692308,-0.6769230769230767,0.10692307692307693,0.2638461538461539,0.9479309250681561,0.9636539769146489,0.8306262642284366,0.7821070268525878,0.7582989496655119,0.7452389205799929,0.7377024445744204,0.7330121081657116,0.72857011624538,0.7219061712370023
65.0,0.19923076923076927,0.7999999999999998,0.430769230769231,0.2776923076923078,0.3746153846153847,0.8722332260231014,0.9147310016545803,0.5809885472468176,0.4829362822641962,0.43897999038442465,0.4159117815971233,0.4028052158705029,0.3945334112514616,0.3867917722577862,0.37596131758484386
65.0,0.10230769230769231,0.06153846153846132,-1.6615384615384614,0.1807692307692308,0.13923076923076924,0.9678014447507878,0.9829955875639382,0.8537654830189776,0.8061624658343346,0.7825672392618488,0.7694455217434143,0.7617243787454688,0.7568124924123792,0.7522446294399193,0.7457180239677768
65.0,0.14384615384615385,-0.9230769230769229,-0.7384615384615385,0.19923076923076927,0.23153846153846155,0.9132904883654628,0.9423956911140531,0.7036435245349709,0.6249093910919307,0.5878437064358808,0.5678929732669584,0.5564288362712944,0.5492168363281041,0.5424428203200712,0.5326987097063534
65.0,0.12076923076923078,-1.2923076923076922,1.907692307692308,0.38384615384615384,0.25923076923076926,0.9698208041546447,1.0077361302339483,0.7004635886088312,0.6035060195929488,0.558258971711985,0.5336765521887301,0.5191990551418086,0.5098021996988469,0.5012642985792372,0.4900340338965225
65.0,0.25923076923076926,1.1076923076923082,-1.476923076923077,0.23153846153846155,0.3053846153846154,0.625317706309548,0.6764836747847262,0.30574697733952344,0.22078631107777047,0.18681076285303458,0.1703233118955286,0.16154402995018502,0.1561781948485791,0.15089475522134094,0.14311374625051854
65.0,0.37923076923076926,-1.046153846153846,1.6000000000000005,0.13923076923076924,0.11615384615384616,0.3710020299056636,0.43317034907497554,0.07682598659072748,0.035648164528022344,0.023088913623941748,0.01777222113068432,0.015081760752210242,0.013376501053342834,0.011751213165696857,0.009751469018608858
65.0,0.1530769230769231,-1.4153846153846152,0.861538461538462,0.22230769230769232,0.3700000000000001,0.9387046312278876,0.9764887287221115,0.6717273885222349,0.5764603132455828,0.5323258488174755,0.5085580714528624,0.4947193944795648,0.4858344331096753,0.4776700666104394,0.46662208895538393
65.0,0.20384615384615387,0.430769230769231,0.0,0.3746153846153847,0.3007692307692308,0.8442594711553241,0.8875880808712814,0.5494032407406767,0.45204204489038224,0.4088631915351864,0.38640508885337865,0.3737617423966147,0.36583667126328795,0.35835827131160397,0.347743030864393
65.0,0.3700000000000001,0.3076923076923075,1.1692307692307695,0.37923076923076926,0.32846153846153847,0.6683316518387038,0.7776349670135746,0.1491933685853187,0.07343350881908885,0.04974271095975892,0.039427577895998336,0.034061790012901785,0.03068242242292041,0.027660662530103637,0.02412143784497278
65.0,0.3976923076923078,-0.3076923076923075,-1.7846153846153845,0.13461538461538464,0.25,0.3807358891097979,0.45569181079358156,0.05701614848778668,0.021763919297631707,0.012357879665688316,0.008712513254790692,0.0069576533265413385,0.005851258700518774,0.00484174775960489,0.003759326315177845
65.0,0.38384615384615384,0.49230769230769234,0.18461538461538485,0.2361538461538462,0.3146153846153847,0.5658393009474192,0.6691971062099203,0.10319567568720933,0.045147722645592116,0.028259582621300634,0.02123877546357039,0.017689800438532147,0.015463151423641937,0.013472155805740788,0.011212747893781466
65.0,0.36076923076923084,-1.9692307692307693,-0.3076923076923075,0.3930769230769231,0.13461538461538464,0.7059807280557634,1.1053813279536133,0.006026215074054485,0.00061812339177444,0.0001692851104263503,7.535208857557699e-05,4.315997979035177e-05,2.7409153453424234e-05,1.7454205394560598e-05,1.0523817484102186e-05
65.0,0.32846153846153847,0.12307692307692353,-1.5384615384615383,0.19461538461538463,0.10230769230769231,0.7522150716858006,0.8604898771920045,0.20282930624703857,0.10866156602518347,0.07685802586389166,0.06237386520451373,0.05464464073443888,0.0497529313874468,0.04537171448444151,0.04011912968386334
65.0,0.2407692307692308,1.6615384615384619,-1.9692307692307693,0.2130769230769231,0.3930769230769231,0.4653788007050782,0.4989004936883892,0.24760328209936186,0.18527783511135976,0.16008290699729974,0.1482861527763839,0.14254256864467216,0.13939984442578146,0.13580975079253851,0.12915874442814768
65.0,0.26846153846153853,-0.49230769230769234,0.6769230769230772,0.14846153846153848,0.1853846153846154,0.748625721441421,0.8193041837606994,0.3259618272554932,0.22213776374015615,0.1813952058825667,0.16142501651715307,0.1504485160117094,0.14351823047148043,0.13707365735590527,0.12851156171095943
65.0,0.3146153846153847,-1.5384615384615383,-0.5538461538461537,0.14384615384615385,0.10692307692307693,0.7069137562531961,0.7886089447262622,0.24984372313085448,0.153438222677726,0.11786724093443608,0.10096010248554464,0.09179626585851218,0.08600434741367317,0.0806542781769955,0.07376180260235822
65.0,0.17153846153846156,0.861538461538462,-1.046153846153846,0.15769230769230771,0.2915384615384615,0.8509798760039005,0.8894963004700687,0.5845855249743076,0.49280802254754535,0.4513660835870341,0.429645791107834,0.41740994112439295,0.40978285160892414,0.40254238218621685,0.3920421079524232
65.0,0.17615384615384616,-0.36923076923076925,0.06153846153846132,0.2407692307692308,0.22692307692307695,0.8867651066916094,0.9284663897950189,0.5988094078973781,0.5007346103183421,0.4564575090545001,0.4330905025521054,0.419744822837695,0.41129387427182706,0.4034160749650699,0.39246211387069746
65.0,0.1807692307692308,0.7384615384615385,1.1076923076923082,0.33307692307692316,0.21769230769230774,0.885485150547996,0.9198685250574293,0.6434904108648635,0.5566077463119392,0.5165967085431769,0.49535226453423936,0.4832590596473133,0.47567719517774226,0.4685271109760685,0.45823971935430236
65.0,0.28230769230769237,1.4153846153846157,1.7230769230769232,0.28230769230769237,0.15769230769230771,0.6702042620632165,0.7270702298466071,0.32082670506386246,0.2297778900980363,0.19357923262154145,0.17594425794221094,0.1664328183743417,0.16053284491130848,0.1548516677383854,0.14683228325453576
65.0,0.33769230769230774,0.6769230769230772,1.476923076923077,0.26846153846153853,0.33307692307692316,0.732656963904078,0.8318881530417215,0.21556202264331817,0.12160385773749621,0.08918641409402671,0.07427438863020906,0.0662857308432917,0.06122858712502255,0.05665785818649109,0.05106196807490835
65.0,0.14846153846153848,0.3692307692307697,-0.9230769230769229,0.10230769230769231,0.3515384615384616,0.8779451302311005,0.9094497934400718,0.6543750109806948,0.572589456504368,0.5346841030012294,0.5145592172758219,0.503166491675583,0.4960897193543818,0.48935377554037,0.47940949588476583
65.0,0.2084615384615385,-0.24615384615384617,-0.7999999999999998,0.34692307692307695,0.31000000000000005,0.7977337524815343,0.8506171020418175,0.4524656324736747,0.34951829997948425,0.3058181370960457,0.28360126464729796,0.27123284312846374,0.26347495319680775,0.25616460261563784,0.2459687061951185
65.0,0.31000000000000005,1.2923076923076922,0.3076923076923075,0.25461538461538463,0.35615384615384627,0.7009543950058036,0.7767190107816441,0.2673614559314791,0.17035020189405098,0.13378562214583112,0.11626127064763328,0.10675276022127596,0.1007633835814244,0.09518976266040209,0.08786203974029205
65.0,0.35615384615384627,1.8461538461538467,-0.6153846153846154,0.3053846153846154,0.16230769230769232,0.5944328662005549,0.6652760547731291,0.20129297365013787,0.12024494857951448,0.0908583896520459,0.07715747213452388,0.06989009768366941,0.06535057439988597,0.06104644966987222,0.0553036140780717
65.0,0.19000000000000003,-1.6615384615384614,0.12307692307692353,0.16230769230769232,0.12076923076923078,0.8613096254159107,0.9028923714308094,0.5749784034372853,0.4786426807949362,0.4355126316848057,0.41293758025557553,0.40016466887737523,0.3921382598379749,0.3845883410724318,0.3739068524785053
65.0,0.22230769230769232,-1.8461538461538463,0.3692307692307697,0.3007692307692308,0.24538461538461542,0.8591959871654337,0.9651863717339196,0.2837126557492209,0.16950793461578018,0.12828627843647608,0.10873736926760905,0.09802821715440038,0.09119235748993176,0.08509214517514667,0.07771072985851227
65.0,0.3746153846153847,-1.7230769230769232,1.046153846153846,0.11153846153846154,0.34692307692307695,0.649332861657269,0.7379156481007664,0.18801222303845555,0.10592607399326925,0.07800748581486085,0.06533202103958842,0.05862250112405027,0.054390870447944495,0.05050931804309508,0.045686920811439984
65.0,0.25461538461538463,-0.6769230769230767,-1.1076923076923078,0.2084615384615385,0.17615384615384616,0.7770974860072496,0.8499401590915575,0.3402423553642608,0.23278538220624811,0.19061314333894455,0.1699132516954242,0.1584998220456984,0.15127411296307072,0.14460364624529037,0.1358546162744832
65.0,0.33307692307692316,1.1692307692307695,-0.43076923076923057,0.16692307692307695,0.2130769230769231,0.6301703450452154,0.7286437828648071,0.14829998698392496,0.07251704428355657,0.048012566146689334,0.03721949443970278,0.03160621517135637,0.0280688311988569,0.024848396613708506,0.021011353219928055
65.0,0.3423076923076923,-1.2307692307692308,-0.24615384615384617,0.13,0.3423076923076923,0.5868506098746289,0.6640196590523003,0.176429860340838,0.10024760852110562,0.07381257369397791,0.06172716963486221,0.05534662862610159,0.051339988878760755,0.047591017659628275,0.04275965619142597
65.0,0.2915384615384615,0.18461538461538485,0.6153846153846159,0.19000000000000003,0.2730769230769231,0.7433524980888736,0.8285806377568717,0.26615971965856894,0.16386715816652825,0.12573056056994963,0.10744476999860753,0.09745758361605812,0.09112795073279166,0.08532044249488166,0.07787878394809476
65.0,0.3515384615384616,1.7846153846153845,-1.9076923076923076,0.33769230769230774,0.2084615384615385,0.5303572722005799,0.5893050727938528,0.19354330439834347,0.12134209029406048,0.09501449564493887,0.08282754743728336,0.07646158576658664,0.07252740528913851,0.06868826141528503,0.06335012191926315
65.0,0.21769230769230774,-0.5538461538461537,0.9230769230769234,0.20384615384615387,0.37923076923076926,0.8769238141547342,0.9373460827296666,0.485915204610834,0.37134275496318675,0.32284679046392767,0.2980052795576134,0.2839381608322504,0.27495305004764903,0.26671217700526334,0.25586913961880625
65.0,0.2361538461538462,1.476923076923077,-1.6,0.3238461538461539,0.14846153846153848,0.8184863243009773,0.8650683292990882,0.5063746999281,0.40657509448799733,0.36288210646714547,0.3403228915798648,0.32769000303790496,0.31979471731662773,0.3123231308837331,0.3016738161882026
65.0,0.28692307692307695,0.5538461538461537,-1.169230769230769,0.1853846153846154,0.2776923076923078,0.6298978522870816,0.6994059011335286,0.2338500363221133,0.14810065153617966,0.11650286872629556,0.10164484128732021,0.09371793088761417,0.08875825925800235,0.08407291659456667,0.07782702536339467
65.0,0.16230769230769232,-0.06153846153846132,1.2307692307692308,0.17153846153846156,0.22230769230769232,0.9123782779052275,0.9471365636954888,0.6665217185842093,0.5777098521050066,0.536548535644517,0.5145087686590927,0.5018169777641356,0.4937681845101293,0.48627055308069217,0.475776800086981
65.0,0.11153846153846154,-1.1076923076923078,-1.8461538461538463,0.3423076923076923,0.38384615384615384,0.8718712178716465,0.896348645430359,0.6945162314690405,0.6266530347976743,0.5947609776882357,0.577870172114485,0.5684694271482185,0.5627913945453998,0.5572481113874844,0.5484814037892377
65.0,0.13461538461538464,0.0,-0.12307692307692308,0.32846153846153847,0.3653846153846154,0.9273738499904328,0.9521153591735201,0.7471216719286631,0.6770643286472494,0.6435727226414373,0.6253974713113652,0.6149117079218082,0.6083192887680864,0.6021243892159103,0.5931447733768189
65.0,0.1853846153846154,-0.9846153846153847,1.9692307692307693,0.11615384615384616,0.25461538461538463,0.9011267183505697,0.9381458580837861,0.6412195711030638,0.5492919827215674,0.5071160747129603,0.4846737911895442,0.47180548611360734,0.46365814673019984,0.45605699367921715,0.44541733670508166
65.0,0.24538461538461542,-0.7999999999999998,1.5384615384615383,0.3976923076923078,0.36076923076923084,0.8809680246209156,0.9854621654337662,0.30566607666859025,0.18710582509579793,0.14370037628857263,0.12296065671915826,0.11154600105440618,0.1042488821516114,0.09774643830447795,0.08987523829158972
65.0,0.16692307692307695,-1.7846153846153845,0.9846153846153847,0.3515384615384616,0.2961538461538462,0.9441574423888149,1.024837549977355,0.4473727776530891,0.31711503638953586,0.26398584697337946,0.23702201820980592,0.22166267667092313,0.2117491522083107,0.2028666583386578,0.1917638120983814
65.0,0.1253846153846154,1.907692307692308,1.6615384615384619,0.12076923076923078,0.1253846153846154,0.914117351795666,0.9483925958582343,0.6731012477250325,0.5853893282813822,0.544625929989522,0.5227666534738611,0.5101678810868001,0.5021759336906911,0.49473078300987755,0.48430415425048595
65.0,0.2130769230769231,-1.9076923076923076,0.7999999999999998,0.2915384615384615,0.33769230769230774,0.8964831089063086,0.9968366057954972,0.3306956322154213,0.2088479395584547,0.1633773801301526,0.14141813830241964,0.12925775663064729,0.12147137430174502,0.11452942117686343,0.10608019700619783
65.0,0.3192307692307693,0.9230769230769234,-0.49230769230769234,0.2961538461538462,0.2361538461538462,0.6328984518624526,0.7042511252480055,0.22933797899120534,0.14247206135970159,0.1103846250490736,0.09524703326249044,0.08714882315180428,0.08207831361658414,0.07729541252608106,0.07092027078520886
65.0,0.2961538461538462,-0.1846153846153844,0.7384615384615385,0.3192307692307693,0.3884615384615385,0.7723132856661588,0.8689203136059919,0.24996087262037403,0.14565675371697479,0.10769677467495432,0.08964768542014306,0.07979106422267815,0.07352236222887665,0.06783488876418096,0.060733497282457125
65.0,0.2638461538461539,1.7230769230769232,-1.353846153846154,0.22692307692307695,0.1530769230769231,0.775826467970269,0.8397610004853313,0.3791095046409341,0.27247581482145666,0.22907820433953507,0.20743184560523983,0.19544876221471696,0.187896275173388,0.18084941350875194,0.17132297166149552
65.0,0.3053846153846154,1.5384615384615383,-1.7230769230769232,0.35615384615384627,0.19000000000000003,0.6551304838050032,0.7122348922783854,0.3047827457425224,0.215005458400361,0.1795426893082622,0.16233521968408146,0.15308433521869133,0.14735756767833638,0.1418351647445759,0.13402150142404684
65.0,0.13923076923076924,1.3538461538461544,-0.1846153846153844,0.36076923076923084,0.17153846153846156,0.9221212404968886,0.9408273632416807,0.7845071878624237,0.7289522461564534,0.7021008382924631,0.6875733545971735,0.6793212548235555,0.6742615855865578,0.6694036808272001,0.6619031732108424
65.0,0.15769230769230771,0.9846153846153847,1.8461538461538467,0.3884615384615385,0.26846153846153853,0.9276401887569231,0.9526923161201128,0.7456031662661184,0.6749542404523808,0.6411991851632832,0.6228809409226359,0.6123075202536375,0.6056542288623327,0.5994066594202146,0.5903718113884632
65.0,0.19461538461538463,0.6153846153846159,-1.4153846153846152,0.3146153846153847,0.20384615384615387,0.8410877796108325,0.8803061881893548,0.570590803110276,0.47829084068093475,0.4368016697889558,0.41512742732174773,0.4029543727067791,0.39538260755501087,0.3881771865699818,0.37768606179216707
65.0,0.34692307692307695,-1.169230769230769,-0.8615384615384616,0.28692307692307695,0.3976923076923078,0.477617230452149,0.5815243848555114,0.06212835622652037,0.023747448706317648,0.01402698641418192,0.010273628442499854,0.00844502340332373,0.007309816874186717,0.006312440799667333,0.0052273014342545405
65.0,0.2730769230769231,-1.476923076923077,1.7846153846153845,0.31000000000000005,0.11153846153846154,0.5832887205062387,0.6784937838730524,0.13015537230934873,0.06430656597285772,0.043756593081060044,0.03484259632635765,0.030225517836943192,0.027310100440776947,0.024661811335921494,0.02152286140886319
65.0,0.3653846153846154,-0.8615384615384616,1.4153846153846157,0.17615384615384616,0.16692307692307695,0.5513602103236243,0.6482888331329663,0.10720731845374905,0.04771698679344898,0.02968245980933986,0.021976767411902392,0.018016206220495472,0.015514551480314595,0.013251974977658901,0.010618211661939334
65.0,0.3007692307692308,-0.43076923076923057,-1.2923076923076922,0.24538461538461542,0.28230769230769237,0.5871643793930623,0.6631161472774836,0.17931462047868563,0.10214551615639147,0.07519718635445014,0.06287197834104147,0.056379573101838214,0.052304615163850696,0.04847717167556236,0.04354606690614341
65.0,0.23153846153846155,-0.6153846153846154,0.24615384615384617,0.3653846153846154,0.19923076923076927,0.8197448191200851,0.8967519048278646,0.35920667853759336,0.2463379647761152,0.2021363324599776,0.1804125136540181,0.1683764424520135,0.16071614030895648,0.15371696647935001,0.1447370323833386
65.0,0.3930769230769231,-0.7384615384615385,-0.9846153846153847,0.2730769230769231,0.1807692307692308,0.5429160967406246,0.6744496985994552,0.056703685441951916,0.01914127710322979,0.010358732398932691,0.00710995927473438,0.005561427268616909,0.004613573881042816,0.0038140532356623273,0.002998816810442406
65.0,0.2776923076923078,-1.6,-0.06153846153846132,0.25,0.19461538461538463,0.7501377511930641,0.8565991910742118,0.20437210352536705,0.10714656062260898,0.07300510767899568,0.05702583604000206,0.04836105099559425,0.042839851064010025,0.0378420606981637,0.03174015910277036
65.0,0.3884615384615385,1.6000000000000005,0.5538461538461537,0.2638461538461539,0.3192307692307693,0.5834591563669322,0.6747868095954164,0.1386178397637002,0.07078115991750311,0.04931208133753586,0.03995989160623656,0.03512171255533131,0.03208127101759764,0.029304087476632382,0.025943827662115344
65.0,0.11615384615384616,1.2307692307692308,-1.2307692307692308,0.21769230769230774,0.28692307692307695,0.9233064352432363,0.9402842035449753,0.7981102968741719,0.7469892764991353,0.7221997051382405,0.7088008746840309,0.7012276292138653,0.696623340675425,0.6921730883450756,0.685164559821905
65.0,0.13,0.24615384615384617,0.49230769230769234,0.1253846153846154,0.13,0.9290509547594107,0.9532759112669857,0.7524085517697198,0.6834551965239551,0.6504244511995487,0.6324791396238729,0.6221201208589531,0.6156079180232298,0.6094881533490422,0.6006078402831236
65.0,0.22692307692307695,-1.353846153846154,1.3538461538461544,0.1530769230769231,0.2407692307692308,0.8419253886230494,0.8973751451298456,0.47954897555242115,0.371147315209296,0.3249204140275788,0.30124092337723174,0.2879106380584243,0.27946347457375137,0.2716147224811531,0.2609733179323651
65.0,0.3238461538461539,1.046153846153846,-0.36923076923076925,0.25923076923076926,0.3238461538461539,0.6102240630077539,0.6831031984441079,0.2064694953961858,0.12335640428104341,0.09318427732493437,0.07907896079765149,0.07156951558888329,0.06686893241905431,0.06243450934884758,0.05655611684380384
70.0,0.3035714285714286,0.2571428571428571,-1.4,0.16214285714285714,0.23928571428571432,0.618490594745427,0.6958273311046338,0.198269282378007,0.11639356788653041,0.0874736118554376,0.07414168186179321,0.06707472643631464,0.06263889267946238,0.05849608085949523,0.053151006180485995
70.0,0.12357142857142858,-1.4,-0.8285714285714287,0.24357142857142858,0.22214285714285717,0.9385980633581356,0.9655048070625187,0.74254864238058,0.6673261998579789,0.6314617933757096,0.61194311282252,0.6005927498043343,0.5933788170800499,0.5866698528131833,0.5772229311172768
70.0,0.1492857142857143,1.5714285714285712,1.5142857142857142,0.17500000000000002,0.32500000000000007,0.9448126856778434,0.9769763953196503,0.7153934449484199,0.6298837492808415,0.5895550313403258,0.5676502696928217,0.5548541615139244,0.546647525947604,0.5390856120450168,0.5287396113038492
70.0,0.32071428571428573,0.02857142857142847,0.37142857142857144,0.16642857142857143,0.3164285714285715,0.6922135737556674,0.7876902686834587,0.19694438321071264,0.10778638095044635,0.07695615881279787,0.06275999033543452,0.055166024905585295,0.050362763120741734,0.0459867830682047,0.04056697929686928
70.0,0.3721428571428572,1.9142857142857141,-0.48571428571428577,0.3978571428571429,0.2478571428571429,0.5203809785273799,0.5797936220609979,0.18520285269976938,0.11518080803746729,0.08993489051531262,0.0783097541566558,0.07224675948511618,0.06849521438866586,0.06483803689784957,0.05977743759780582
70.0,0.15357142857142858,-1.6285714285714286,-1.5714285714285714,0.3421428571428572,0.32071428571428573,0.8523788343464872,0.9079270271912123,0.4871758873786521,0.377225665172156,0.33004039421578624,0.3057403741174229,0.2920016915364997,0.28328358137492027,0.2752045627105497,0.2642558312685796
70.0,0.23500000000000001,1.5142857142857142,-0.6000000000000001,0.385,0.3592857142857143,0.7389772032531129,0.7775686416168656,0.47765415328900585,0.3924546371258091,0.3553223995602426,0.33652841555926866,0.3263727065694551,0.3202614427806327,0.3141908967146741,0.3047056410256967
70.0,0.2478571428571429,-0.48571428571428577,0.20000000000000018,0.25214285714285717,0.13642857142857143,0.7793911317594397,0.8510750983314218,0.3476582288066453,0.24027070651287313,0.1979959912116317,0.1772276034982721,0.16577468439385054,0.15852176119686676,0.15181923003510256,0.14302502102128847
70.0,0.37642857142857145,0.37142857142857144,-0.3142857142857145,0.19642857142857145,0.21357142857142858,0.5524941847737748,0.6542436900443687,0.0977336308482538,0.040517358323949995,0.02377958167619549,0.016815521362824028,0.01330132025084054,0.01109416846854207,0.009117295860532223,0.006889894014015307
70.0,0.22214285714285717,0.4285714285714284,0.08571428571428541,0.355,0.1492857142857143,0.816247301197835,0.865970942092147,0.48714818329378556,0.38546727282799925,0.3416926476295622,0.3192793612648435,0.30675533885936185,0.2988956293229407,0.29148967579801466,0.2811294358298958
70.0,0.17500000000000002,0.1428571428571428,-0.4285714285714288,0.10642857142857143,0.11071428571428572,0.8994278135134945,0.9405694174940656,0.6144510813716679,0.5163801593979311,0.4718490211624572,0.4482382305013516,0.4346913689660473,0.42608428101123313,0.4180905299248009,0.40705090724421744
70.0,0.38928571428571435,-1.8,-1.0571428571428572,0.32500000000000007,0.10214285714285715,0.6992223074904445,0.9984209430162708,0.016061931070819293,0.002631991135159685,0.0009294579911742566,0.00047928393534721824,0.00030190195301529974,0.00020580610918293217,0.00013759332841406223,8.358899968519937e-05
70.0,0.20500000000000002,-0.5428571428571427,-0.08571428571428585,0.3592857142857143,0.38928571428571435,0.8474860908616226,0.9086545092450459,0.45538196017509763,0.3431011566234982,0.29608698372039244,0.2721892560355726,0.25874979646337753,0.25020320718733496,0.24232017926432736,0.23184536754714424
70.0,0.10214285714285715,-0.20000000000000018,-1.8571428571428572,0.21785714285714286,0.16642857142857143,0.9627317024565032,0.9780793572712347,0.8476537125343947,0.7997393008212779,0.7760525345536503,0.7629264248463801,0.7552409755645276,0.7503787423886181,0.7458365853855806,0.7392648939191334
70.0,0.33785714285714286,-0.8857142857142857,-1.1714285714285715,0.23500000000000001,0.18785714285714286,0.6288479752240501,0.7372375981696044,0.12356983129634638,0.0513477171208785,0.02867081078288579,0.018914661945136118,0.013926060204184465,0.010753849612478836,0.007876874063410977,0.004745722747743936
70.0,0.3164285714285715,1.1142857142857139,-1.8,0.12785714285714286,0.3978571428571429,0.3088020143797936,0.35903365741413656,0.06068538482369365,0.02488261518512288,0.014422503236527747,0.010308795857252329,0.008363354432864373,0.007104211600673291,0.005848115184960377,0.004454896897136995
70.0,0.28214285714285714,0.08571428571428541,0.31428571428571406,0.21357142857142858,0.12785714285714286,0.7104662651089773,0.7867064406244474,0.27281931661688524,0.17452696265673578,0.13735257957321104,0.11947896775406963,0.1097523669302762,0.10361706053527824,0.09791827351017578,0.09043921528568928
70.0,0.1192857142857143,-1.1714285714285715,0.7714285714285714,0.31214285714285717,0.16214285714285714,0.9475157553094061,0.9764191854324186,0.7377873772910997,0.658128016428586,0.620231595331482,0.5995666429563635,0.5874839996180427,0.5797490932519254,0.572606757616104,0.562747888365845
70.0,0.26071428571428573,1.7999999999999998,-1.6285714285714286,0.14500000000000002,0.33785714285714286,0.5727435603628963,0.6399611936556324,0.19504816718081935,0.11489836443399372,0.08554968238810337,0.07187165089562579,0.06466576964074824,0.06019486680867975,0.055911451187226145,0.05010202196391419
70.0,0.24357142857142858,-1.5714285714285714,0.657142857142857,0.3292857142857143,0.1835714285714286,0.8192744827604334,0.9388752194680806,0.21526986989978125,0.10926220953821834,0.07166680012728993,0.05382313547871146,0.04402086786460495,0.0377412103477005,0.03210582795453141,0.0252847792844372
70.0,0.2778571428571429,1.6285714285714286,1.6285714285714286,0.35071428571428576,0.3678571428571429,0.8153368200565025,0.8747914563410035,0.43624581882868085,0.32812232084707066,0.2830543431024811,0.2602771342537382,0.24756028629294483,0.23951758771976978,0.23203357935806967,0.2219312980862578
70.0,0.2735714285714286,0.7142857142857144,0.4285714285714284,0.3035714285714286,0.2735714285714286,0.7561168224836289,0.8221485758343987,0.3528518146789188,0.24898053307625134,0.20756241848962229,0.18714407395618612,0.1759135251246939,0.16883647729657772,0.16222793152110568,0.15335793873770917
70.0,0.15785714285714286,0.5999999999999996,-1.5142857142857142,0.3335714285714286,0.15357142857142858,0.9145080144488794,0.9428554712659095,0.7105146672739381,0.6333553495209377,0.5969306485995813,0.5773018331769403,0.5660207457027403,0.5589289279973685,0.5522624096370946,0.5426445409673885
70.0,0.3421428571428572,-1.8571428571428572,1.1142857142857139,0.33785714285714286,0.1192857142857143,0.5688904570770568,0.7673246603952046,0.023927120930254724,0.00510067966499566,0.0020420366932306123,0.0011194093206417877,0.0007282271636332357,0.000506269805728889,0.0003430753888567701,0.00020846017327319388
70.0,0.21357142857142858,0.5428571428571427,1.9714285714285715,0.23928571428571432,0.3335714285714286,0.8963130934284593,0.9501336826733724,0.539208188537717,0.42772497401470877,0.3792004064499209,0.3539674273386457,0.33956260946631156,0.330348738400077,0.3218891739299876,0.3106606425481031
70.0,0.3978571428571429,-1.2857142857142856,-0.20000000000000018,0.3807142857142858,0.3421428571428572,0.5410194637460857,0.7595971438769908,0.014238161151678388,0.002237946318791271,0.0006975493558968367,0.0003084079485852067,0.00016396137777449838,9.014026630444971e-05,4.498750057482342e-05,1.918591121556434e-05
70.0,0.10642857142857143,1.4,1.1714285714285713,0.3464285714285715,0.39357142857142857,0.9687850170858638,0.9804821479979914,0.880612494695405,0.8430303408933122,0.8242798030749788,0.8138572083787203,0.8077629881696778,0.8039284841907947,0.8003309895961334,0.7950366236108416
70.0,0.3592857142857143,-0.08571428571428585,1.0,0.22214285714285717,0.12357142857142858,0.5084854198534184,0.5958565792041484,0.1020309787159358,0.046143202977073895,0.02910130761708365,0.02183027896864153,0.018110596331115895,0.015763424849716143,0.013611851900704163,0.011064338979322458
70.0,0.265,-0.657142857142857,1.7428571428571429,0.15357142857142858,0.19642857142857145,0.7633559880979226,0.8334829183169052,0.3415485430340941,0.2370518907205457,0.1961327719113282,0.1761304860271525,0.16514945426062622,0.15820862471335423,0.15177048494756168,0.14329188907371385
70.0,0.16214285714285714,1.0,-1.9142857142857144,0.20500000000000002,0.20071428571428573,0.8855045481163889,0.9176880599801387,0.6575146025474391,0.5742376317362674,0.5356204707443016,0.5150701161934206,0.5033862052086062,0.49609061809283916,0.4891825660739879,0.4791129697659939
70.0,0.25642857142857145,1.2285714285714286,0.48571428571428577,0.2478571428571429,0.26928571428571435,0.7839768814954721,0.8445950325187449,0.40257763576345296,0.2973057320955791,0.25413139541253477,0.23254522757507623,0.22059254754599858,0.21306050377831717,0.2060161671057092,0.19646380392513982
70.0,0.13642857142857143,0.9428571428571431,1.057142857142857,0.38928571428571435,0.17928571428571427,0.9237168861216941,0.942775542161315,0.7835000362967738,0.727005645917536,0.6997018970636518,0.6849130047112375,0.6764921046511413,0.6713117340891884,0.666351977473781,0.6587515976073811
